Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,strongcompnum,eigencentrality
2_37,,,1,4,5,1,4,5,20,0.095269,0.111392,0.000101,0.000208,0,1316,0.005871
4_110,,,8,2,10,8,2,10,24,0.072089,0.080388,0.000941,0.000757,0,1081,0.324279
7_23,,,1,0,1,1,0,1,0,0,0,0,0.000157,0,1315,0.010387
9_104,,,4,1,5,4,1,5,22,0.082912,0.092093,0.002224,0.00046,0,1081,0.183034
25_71,,,1,3,4,1,3,4,20,0.101446,0.122314,0.000123,0.000157,0,1314,0.010387
2_38,,,0,2,2,0,2,2,28,0.060793,0.066483,0,0.000113,0,1319,0
20_123,,,2,1,3,2,1,3,27,0.064587,0.070141,0.000201,0.000256,0,1318,0.011742
20_124,,,1,1,2,1,1,2,3,0.5,0.583333,0,0.000161,0,1317,0.005871
5_12,,,1,0,1,1,0,1,0,0,0,0,0.000148,0,1295,0.010387
17_3,,,1,0,1,1,0,1,0,0,0,0,0.000148,0,1294,0.010387
2_44,,,1,4,5,1,4,5,24,0.073992,0.081413,0.000101,0.000145,0,1320,0.005871
11_88,,,2,0,2,2,0,2,0,0,0,0,0.000442,0,338,0.05753
39_9,,,5,1,6,5,1,6,1,1,1,0.000013,0.000236,0,912,0.070664
61_2,,,2,3,5,2,3,5,23,0.079701,0.087662,0.00082,0.000205,0,1081,0.029049
61_3,,,2,0,2,2,0,2,0,0,0,0,0.000205,0,876,0.029049
2_45,,,1,5,6,1,5,6,21,0.09392,0.111942,0.000202,0.000201,0,1326,0.010387
18_53,,,5,12,17,5,12,17,23,0.087347,0.112931,0.002794,0.000394,0,1081,0.105018
28_80,,,3,1,4,3,1,4,20,0.090442,0.097315,0.000237,0.000171,0,1325,0.023813
29_45,,,1,2,3,1,2,3,3,0.5,0.611111,0.000001,0.000147,0,1324,0.012071
41_34,,,4,0,4,4,0,4,0,0,0,0,0.000275,0,1322,0.049744
41_35,,,4,0,4,4,0,4,0,0,0,0,0.000275,0,1321,0.049744
2_46,,,1,2,3,1,2,3,2,0.666667,0.75,0.000157,0.000213,0,1038,0.025475
69_20,,,2,2,4,2,2,4,3,0.571429,0.708333,0.000295,0.000235,0,1038,0.047772
2_47,,,1,3,4,1,3,4,20,0.094623,0.104998,0.000157,0.000142,0,1328,0.012558
3_110,,,3,4,7,3,4,7,19,0.104013,0.116308,0.000177,0.000197,0,1180,0.058788
44_32,,,1,2,3,1,2,3,1,1,1,0,0.000153,0,1327,0.012558
2_48,,,0,20,20,0,20,20,20,0.093416,0.115561,0,0.000113,0,1344,0
2_254,,,4,1,5,4,1,5,26,0.068286,0.074373,0.0003,0.000215,0,1337,0.051521
3_91,,,2,4,6,2,4,6,27,0.064471,0.072502,0.000001,0.000142,0,1341,0.016258
5_36,,,2,0,2,2,0,2,0,0,0,0,0.000148,0,1340,0.022458
6_16,,,1,1,2,1,1,2,22,0.086318,0.094578,0.000045,0.000117,0,1343,0.005871
6_70,,,1,4,5,1,4,5,27,0.064482,0.072384,0,0.000117,0,1342,0.005871
14_31,,,2,3,5,2,3,5,27,0.064433,0.072824,0.000001,0.000148,0,1339,0.022458
26_100,,,2,1,3,2,1,3,27,0.061008,0.066903,0.000109,0.000165,0,1336,0.011742
26_101,,,2,0,2,2,0,2,0,0,0,0,0.000165,0,1335,0.011742
31_33,,,4,1,5,4,1,5,23,0.085463,0.095217,0.006985,0.000257,0,1081,0.147049
37_24,,,5,0,5,5,0,5,0,0,0,0,0.000367,0,810,0.10339
37_25,,,2,0,2,2,0,2,0,0,0,0,0.000151,0,1334,0.028986
37_26,,,2,0,2,2,0,2,0,0,0,0,0.000151,0,1333,0.028986
46_28,,,1,0,1,1,0,1,0,0,0,0,0.000117,0,1332,0.005871
57_15,,,3,11,14,3,11,14,2,0.923077,0.958333,0.000472,0.000239,0,776,0.090359
74_48,,,2,0,2,2,0,2,0,0,0,0,0.000136,0,774,0.04725
80_37,,,4,0,4,4,0,4,0,0,0,0,0.000307,0,463,0.262069
86_10,,,3,0,3,3,0,3,0,0,0,0,0.000191,0,1331,0.0243
89_25,,,3,0,3,3,0,3,0,0,0,0,0.000211,0,1330,0.037394
89_26,,,3,0,3,3,0,3,0,0,0,0,0.000211,0,1329,0.037394
2_49,,,1,5,6,1,5,6,21,0.091527,0.103031,0.000076,0.000173,0,1349,0.012558
7_168,,,3,2,5,3,2,5,23,0.077423,0.08712,0.000156,0.000339,0,1347,0.035503
14_5,,,1,0,1,1,0,1,0,0,0,0,0.000142,0,1348,0.012558
14_6,,,1,2,3,1,2,3,22,0.085548,0.094952,0,0.000142,0,1349,0.012558
21_35,,,2,0,2,2,0,2,0,0,0,0,0.000166,0,1345,0.018429
2_50,,,1,1,2,1,1,2,3,0.388889,0.452381,0.000235,0.000364,0,946,0.021249
26_63,,,3,1,4,3,1,4,2,0.545455,0.583333,0.000192,0.00057,0,665,0.095845
2_51,,,0,1,1,0,1,1,26,0.080698,0.089687,0,0.000113,0,1350,0
7_142,,,5,2,7,5,2,7,25,0.087731,0.100071,0.004272,0.000431,0,1081,0.076403
2_53,,,0,1,1,0,1,1,5,0.346154,0.42037,0,0.000113,0,1351,0
28_43,,,5,2,7,5,2,7,4,0.470588,0.572917,0.000007,0.000658,0,1235,0.05537
2_54,,,2,1,3,2,1,3,1,1,1,0,0.000345,0,1353,0.016258
7_149,,,2,0,2,2,0,2,0,0,0,0,0.000454,0,1352,0.022458
2_55,,,2,2,4,2,2,4,3,0.555556,0.666667,0.000152,0.000149,0,910,0.030063
7_155,,,4,0,4,4,0,4,0,0,0,0,0.00038,0,908,0.097792
7_156,,,7,3,10,7,3,10,2,0.8,0.875,0.000227,0.000692,0,909,0.143912
2_57,,,1,3,4,1,3,4,23,0.083997,0.092564,0.001639,0.000152,0,1081,0.021513
2_60,,,1,1,2,1,1,2,1,1,1,0.000079,0.000156,0,667,0.014428
2_210,,,2,5,7,2,5,7,22,0.091372,0.102199,0.00169,0.000192,0,1081,0.034209
34_15,,,2,0,2,2,0,2,0,0,0,0,0.000183,0,412,0.029423
2_58,,,0,3,3,0,3,3,1,1,1,0,0.000113,0,1355,0
5_21,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,1354,0.005871
110_1,,,3,0,3,3,0,3,0,0,0,0,0.000193,0,372,0.062541
110_2,,,3,0,3,3,0,3,0,0,0,0,0.000193,0,371,0.062541
2_59,,,0,2,2,0,2,2,21,0.089503,0.098408,0,0.000113,0,1360,0
2_142,,,3,2,5,3,2,5,20,0.098189,0.110335,0.000106,0.000327,0,1359,0.071349
110_3,,,3,0,3,3,0,3,0,0,0,0,0.000209,0,370,0.062541
7_160,,,2,0,2,2,0,2,0,0,0,0,0.000285,0,666,0.02776
2_61,,,2,2,4,2,2,4,1,1,1,0.000158,0.000322,0,416,0.04582
76_15,,,1,0,1,1,0,1,0,0,0,0,0.000249,0,415,0.024196
76_16,,,1,0,1,1,0,1,0,0,0,0,0.000249,0,414,0.024196
2_62,,,0,5,5,0,5,5,3,0.642857,0.759259,0,0.000113,0,1363,0
3_52,,,2,0,2,2,0,2,0,0,0,0,0.000171,0,1362,0.020774
3_85,,,4,0,4,4,0,4,0,0,0,0,0.000403,0,889,0.260255
10_62,,,1,0,1,1,0,1,0,0,0,0,0.000132,0,1361,0.005871
41_30,,,5,0,5,5,0,5,0,0,0,0,0.000267,0,737,0.07854
2_63,,,0,1,1,0,1,1,23,0.079162,0.086081,0,0.000113,0,1378,0
7_171,,,2,2,4,2,2,4,22,0.085918,0.095339,0.000102,0.000273,0,1377,0.020184
2_65,,,1,6,7,1,6,7,25,0.074019,0.084394,0.000242,0.000444,0,1376,0.027522
7_163,,,3,1,4,3,1,4,26,0.068921,0.076091,0.000141,0.00039,0,1376,0.04504
7_164,,,1,0,1,1,0,1,0,0,0,0,0.000176,0,1375,0.01716
7_166,,,1,1,2,1,1,2,27,0.064482,0.070081,0,0.000176,0,1376,0.01716
2_66,,,1,5,6,1,5,6,31,0.052397,0.059802,0.000201,0.000167,0,1379,0.012558
13_31,,,4,3,7,4,3,7,1,1,1,0.00015,0.000434,0,393,0.181579
13_41,,,4,1,5,4,1,5,1,1,1,0.000057,0.000257,0,159,0.119099
21_44,,,2,1,3,2,1,3,1,1,1,0,0.000264,0,392,0.08304
46_27,,,5,0,5,5,0,5,0,0,0,0,0.000714,0,158,0.168681
79_25,,,6,2,8,6,2,8,30,0.05511,0.061597,0.002492,0.000479,0,1081,0.151554
2_67,,,0,5,5,0,5,5,1,1,1,0,0.000113,2,1385,0
2_68,,,1,0,1,1,0,1,0,0,0,0,0.000132,2,1384,0.005871
2_69,,,1,0,1,1,0,1,0,0,0,0,0.000132,2,1383,0.005871
2_70,,,1,0,1,1,0,1,0,0,0,0,0.000132,2,1382,0.005871
2_71,,,1,0,1,1,0,1,0,0,0,0,0.000132,2,1381,0.005871
2_72,,,1,0,1,1,0,1,0,0,0,0,0.000132,2,1380,0.005871
2_73,,,0,4,4,0,4,4,1,1,1,0,0.000113,0,1388,0
2_56,,,2,0,2,2,0,2,0,0,0,0,0.000165,0,907,0.030063
36_34,,,7,0,7,7,0,7,0,0,0,0,0.000276,0,1387,0.061332
36_35,,,5,0,5,5,0,5,0,0,0,0,0.000236,0,1386,0.04959
2_74,,,4,18,22,4,18,22,21,0.112302,0.143086,0.005632,0.000476,0,1081,0.231763
4_77,,,10,2,12,10,2,12,1,1,1,0.000139,0.001333,0,299,0.393399
16_48,,,7,0,7,7,0,7,0,0,0,0,0.000893,0,211,0.32701
17_44,,,12,8,20,12,8,20,22,0.091981,0.110712,0.004226,0.001081,0,1081,0.280994
18_77,,,3,0,3,3,0,3,0,0,0,0,0.000151,0,536,0.101344
33_72,,,1,0,1,1,0,1,0,0,0,0,0.000135,0,401,0.076228
34_24,,,3,0,3,3,0,3,0,0,0,0,0.000242,0,400,0.092486
37_147,,,5,3,8,5,3,8,22,0.100993,0.119907,0.000672,0.000366,0,1081,0.24205
41_21,,,1,1,2,1,1,2,1,1,1,0.000079,0.000135,0,398,0.076228
53_9,,,4,3,7,4,3,7,22,0.100993,0.119907,0.000119,0.000296,0,1081,0.215621
55_6,,,1,1,2,1,1,2,24,0.077863,0.087638,0.000087,0.000135,0,1081,0.076228
57_16,,,1,3,4,1,3,4,21,0.10425,0.122041,0.001905,0.000135,0,1081,0.076228
59_21,,,2,2,4,2,2,4,22,0.101017,0.119955,0.000687,0.000315,0,1081,0.103284
2_75,,,0,3,3,0,3,3,25,0.069042,0.075554,0,0.000113,0,1390,0
5_13,,,2,1,3,2,1,3,1,1,1,0.000004,0.000183,0,395,0.033133
9_6,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,1389,0.005871
2_76,,,0,2,2,0,2,2,1,1,1,0,0.000113,3,1393,0
2_77,,,1,0,1,1,0,1,0,0,0,0,0.000161,3,1392,0.005871
3_72,,,1,0,1,1,0,1,0,0,0,0,0.000161,3,1391,0.005871
2_78,,,1,2,3,1,2,3,17,0.11136,0.126846,0.000101,0.000137,0,1394,0.005871
29_48,,,2,4,6,2,4,6,24,0.084042,0.100306,0.00191,0.000215,0,1081,0.052103
62_2,,,2,6,8,2,6,8,17,0.118307,0.137426,0.003121,0.000213,0,1081,0.063316
2_80,,,2,1,3,2,1,3,1,1,1,0.000079,0.000281,0,514,0.085765
2_82,,,1,0,1,1,0,1,0,0,0,0,0.000351,0,513,0.033373
2_81,,,0,2,2,0,2,2,6,0.252336,0.330247,0,0.000113,0,1396,0
4_123,,,5,5,10,5,5,10,5,0.3125,0.432,0.000956,0.000706,0,515,0.231378
4_124,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,1395,0.005871
2_83,,,1,6,7,1,6,7,21,0.08722,0.098886,0.000418,0.000168,0,1081,0.091188
4_36,,,3,3,6,3,3,6,21,0.08682,0.09597,0.000095,0.000209,0,1081,0.056105
16_36,,,18,4,22,18,4,22,1,1,1,0.000259,0.003612,0,62,0.755272
17_23,,,10,1,11,10,1,11,21,0.086712,0.094905,0.000484,0.001064,0,1081,0.597778
17_26,,,2,1,3,2,1,3,2,0.666667,0.75,0.000143,0.000165,0,829,0.070352
21_25,,,15,2,17,15,2,17,2,0.666667,0.75,0.000032,0.001796,0,62,0.572132
31_14,,,9,4,13,9,4,13,20,0.094939,0.107011,0.004064,0.001863,0,1081,0.725379
2_84,,,1,1,2,1,1,2,2,0.666667,0.75,0,0.000161,0,1397,0.005871
2_87,,,1,8,9,1,8,9,20,0.103002,0.120293,0.000101,0.000161,0,1401,0.005871
3_50,,,2,1,3,2,1,3,1,1,1,0,0.000225,0,1400,0.016258
5_44,,,8,2,10,8,2,10,25,0.076078,0.085626,0.001255,0.001402,0,1081,0.254724
5_110,,,2,3,5,2,3,5,25,0.069269,0.078978,0.003277,0.000356,0,1081,0.089507
23_44,,,2,4,6,2,4,6,20,0.093194,0.106663,0.001691,0.000223,0,1081,0.032922
26_193,,,8,1,9,8,1,9,21,0.091748,0.101151,0.002729,0.000423,0,1081,0.192427
26_194,,,8,0,8,8,0,8,0,0,0,0,0.000423,0,406,0.192427
26_195,,,5,0,5,5,0,5,0,0,0,0,0.000291,0,1398,0.050006
2_88,,,1,2,3,1,2,3,2,0.75,0.833333,0.000143,0.00039,0,1041,0.028234
41_5,,,3,1,4,3,1,4,1,1,1,0.000079,0.000638,0,534,0.052246
40_60,,,11,1,12,11,1,12,18,0.110217,0.122791,0.013781,0.000982,0,1081,0.315457
2_91,,,0,2,2,0,2,2,21,0.09348,0.105133,0,0.000113,0,1403,0
2_146,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,1402,0.005871
2_92,,,0,2,2,0,2,2,8,0.234375,0.36119,0,0.000113,0,1408,0
7_148,,,1,3,4,1,3,4,7,0.265306,0.418681,0.000001,0.000161,0,1407,0.005871
2_96,,,2,5,7,2,5,7,24,0.074091,0.081965,0.000221,0.00017,0,1264,0.027794
3_61,,,3,1,4,3,1,4,1,1,1,0,0.000236,0,1260,0.056644
19_75,,,2,2,4,2,2,4,2,0.75,0.833333,0,0.000166,0,1261,0.034637
62_6,,,2,0,2,2,0,2,0,0,0,0,0.000212,0,1259,0.041823
62_7,,,1,5,6,1,5,6,25,0.069002,0.075707,0.000001,0.000142,0,1264,0.019816
62_8,,,1,1,2,1,1,2,23,0.079667,0.086597,0.000319,0.000142,0,1258,0.019816
2_97,,,3,9,12,3,9,12,20,0.101011,0.116074,0.005422,0.000652,0,1081,0.144834
4_150,,,2,0,2,2,0,2,0,0,0,0,0.000214,0,419,0.070267
4_151,,,2,1,3,2,1,3,2,0.6,0.666667,0.000235,0.000214,0,418,0.070267
12_66,,,2,0,2,2,0,2,0,0,0,0,0.000248,0,405,0.095719
19_64,,,2,3,5,2,3,5,21,0.087948,0.099322,0.007422,0.00032,0,1081,0.344309
26_192,,,5,1,6,5,1,6,22,0.078755,0.08633,0.001645,0.000256,0,1081,0.094982
2_98,,,0,1,1,0,1,1,21,0.085406,0.093297,0,0.000113,0,1410,0
22_75,,,2,1,3,2,1,3,20,0.093328,0.104189,0.000101,0.000228,0,1409,0.020184
2_101,,,1,1,2,1,1,2,24,0.082235,0.093901,0.000014,0.000118,0,1411,0.005871
2_102,,,0,18,18,0,18,18,17,0.122184,0.148089,0,0.000113,0,1425,0
2_246,,,2,0,2,2,0,2,0,0,0,0,0.000158,0,1424,0.023541
2_251,,,2,1,3,2,1,3,26,0.067801,0.07483,0.000141,0.000158,0,1423,0.023541
4_11,,,6,1,7,6,1,7,1,1,1,0.000079,0.000371,0,943,0.13064
7_116,,,4,5,9,4,5,9,2,0.857143,0.916667,0.000001,0.00025,0,1422,0.06402
20_66,,,5,2,7,5,2,7,2,0.6,0.666667,0.000001,0.000233,0,1422,0.066716
20_116,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,1416,0.005871
21_3,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,1415,0.005871
26_153,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,1414,0.005871
39_6,,,4,4,8,4,4,8,4,0.428571,0.576389,0.000465,0.000371,0,873,0.083937
40_7,,,5,1,6,5,1,6,1,1,1,0.000075,0.000441,0,237,0.106083
40_13,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,1413,0.005871
42_5,,,1,1,2,1,1,2,2,0.666667,0.75,0,0.000118,0,1412,0.005871
57_25,,,5,5,10,5,5,10,17,0.110455,0.126395,0.000753,0.000495,0,1081,0.06613
4_46,,,1,3,4,1,3,4,23,0.084282,0.094486,0.00288,0.00098,0,1081,0.078749
2_106,,,2,4,6,2,4,6,22,0.084978,0.095993,0.000711,0.000256,0,1081,0.026714
2_187,,,3,2,5,3,2,5,1,1,1,0.000116,0.000363,0,507,0.074289
18_24,,,1,1,2,1,1,2,1,1,1,0.000079,0.000167,0,505,0.018704
87_6,,,1,0,1,1,0,1,0,0,0,0,0.000167,0,503,0.018704
3_93,,,3,5,8,3,5,8,21,0.092446,0.106045,0.002354,0.000435,0,1081,0.093889
2_107,,,0,1,1,0,1,1,20,0.090545,0.101993,0,0.000113,0,1426,0
2_108,,,0,8,8,0,8,8,19,0.110729,0.131943,0,0.000113,0,1427,0
2_217,,,5,0,5,5,0,5,0,0,0,0,0.000304,0,469,0.226136
2_219,,,3,5,8,3,5,8,25,0.071857,0.086926,0.001893,0.000274,0,1081,0.098144
2_220,,,4,3,7,4,3,7,26,0.063586,0.071572,0.001784,0.000559,0,1081,0.139643
4_153,,,3,5,8,3,5,8,20,0.097368,0.1109,0.000997,0.00017,0,1081,0.038152
5_101,,,2,1,3,2,1,3,21,0.099531,0.112646,0.000041,0.000201,0,1081,0.125786
2_109,,,2,3,5,2,3,5,21,0.096717,0.109379,0.000127,0.000261,0,1428,0.020184
3_186,,,1,3,4,1,3,4,20,0.098876,0.111964,0.000102,0.000187,0,1428,0.017489
9_5,,,11,8,19,11,8,19,22,0.095309,0.110305,0.004153,0.000908,0,1081,0.48678
9_29,,,8,0,8,8,0,8,0,0,0,0,0.000955,0,394,0.37841
2_110,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,1429,0
40_52,,,15,0,15,15,0,15,0,0,0,0,0.000741,0,20,0.339906
2_111,,,2,1,3,2,1,3,2,0.666667,0.75,0.000155,0.000289,0,512,0.099179
5_18,,,3,1,4,3,1,4,1,1,1,0.000079,0.000538,0,511,0.066572
2_112,,,0,9,9,0,9,9,19,0.108315,0.126144,0,0.000113,0,1433,0
3_20,,,7,5,12,7,5,12,18,0.11468,0.13171,0.006185,0.000583,0,1081,0.397396
18_110,,,4,0,4,4,0,4,0,0,0,0,0.000263,0,321,0.100501
25_23,,,6,3,9,6,3,9,2,0.8,0.875,0.000055,0.000945,0,331,0.229568
107_4,,,1,0,1,1,0,1,0,0,0,0,0.000123,0,1432,0.005871
107_5,,,2,0,2,2,0,2,0,0,0,0,0.000162,0,750,0.033189
107_6,,,1,1,2,1,1,2,23,0.074419,0.083353,0,0.000123,0,1431,0.005871
107_7,,,1,0,1,1,0,1,0,0,0,0,0.000123,0,1430,0.005871
2_113,,,0,2,2,0,2,2,2,0.625,0.7,0,0.000113,0,1438,0
22_17,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,1437,0.005871
34_26,,,4,3,7,4,3,7,1,1,1,0.000001,0.00027,0,1436,0.028
2_114,,,0,5,5,0,5,5,23,0.078354,0.088699,0,0.000113,0,1439,0
8_34,,,4,5,9,4,5,9,22,0.0849,0.097734,0.002813,0.000617,0,1081,0.19661
9_17,,,5,1,6,5,1,6,23,0.078259,0.086973,0.000354,0.000437,0,1081,0.192947
9_18,,,3,1,4,3,1,4,1,1,1,0.000069,0.00026,0,460,0.137008
9_28,,,3,0,3,3,0,3,0,0,0,0,0.000192,0,493,0.08282
48_25,,,6,0,6,6,0,6,0,0,0,0,0.000671,0,459,0.199007
2_115,,,1,6,7,1,6,7,18,0.11138,0.129885,0.000171,0.000244,0,1359,0.043559
2_144,,,5,3,8,5,3,8,19,0.108643,0.123652,0.000432,0.000465,0,1359,0.083409
2_150,,,1,1,2,1,1,2,20,0.098007,0.108025,0,0.000147,0,1359,0.021918
58_7,,,2,2,4,2,2,4,1,1,1,0.000002,0.000176,0,1358,0.038572
2_116,,,1,14,15,1,14,15,2,0.791667,0.868421,0.00043,0.000251,0,318,0.049595
6_101,,,3,8,11,3,8,11,1,1,1,0,0.00027,0,310,0.057775
13_15,,,3,1,4,3,1,4,1,1,1,0.000003,0.000347,0,317,0.070631
19_88,,,6,0,6,6,0,6,0,0,0,0,0.000203,0,309,0.10668
19_89,,,6,0,6,6,0,6,0,0,0,0,0.000203,0,308,0.10668
19_90,,,8,0,8,8,0,8,0,0,0,0,0.000357,0,307,0.233443
19_91,,,8,0,8,8,0,8,0,0,0,0,0.000357,0,306,0.233443
19_92,,,7,0,7,7,0,7,0,0,0,0,0.000318,0,305,0.220885
19_93,,,9,0,9,9,0,9,0,0,0,0,0.000374,0,166,0.407368
19_94,,,9,0,9,9,0,9,0,0,0,0,0.000374,0,165,0.407368
19_95,,,9,0,9,9,0,9,0,0,0,0,0.000374,0,164,0.407368
112_1,,,6,0,6,6,0,6,0,0,0,0,0.000356,0,316,0.189149
112_2,,,3,0,3,3,0,3,0,0,0,0,0.000162,0,315,0.069126
112_3,,,3,12,15,3,12,15,1,1,1,0.0004,0.000162,0,314,0.069126
112_4,,,3,1,4,3,1,4,2,0.529412,0.555556,0.000043,0.000162,0,311,0.069126
2_117,,,0,4,4,0,4,4,25,0.079073,0.091977,0,0.000113,0,1440,0
3_59,,,5,1,6,5,1,6,25,0.072722,0.079235,0.000856,0.000347,0,1081,0.073699
16_40,,,2,7,9,2,7,9,24,0.076726,0.092758,0.000812,0.000172,0,1081,0.130675
36_82,,,9,0,9,9,0,9,0,0,0,0,0.000669,0,496,0.238914
54_50,,,10,0,10,10,0,10,0,0,0,0,0.00073,0,185,0.485522
2_118,,,0,13,13,0,13,13,20,0.107866,0.128988,0,0.000113,0,1443,0
6_124,,,9,9,18,9,9,18,19,0.102875,0.119835,0.012795,0.000987,0,1081,0.47376
17_90,,,6,9,15,6,9,15,19,0.10724,0.124609,0.006841,0.000496,0,1081,0.143902
17_91,,,1,0,1,1,0,1,0,0,0,0,0.00012,0,1442,0.005871
17_92,,,4,1,5,4,1,5,22,0.084095,0.091119,0.000826,0.000581,0,1081,0.310247
17_93,,,2,0,2,2,0,2,0,0,0,0,0.000137,0,1107,0.021087
25_21,,,4,2,6,4,2,6,20,0.095105,0.106864,0.001956,0.000404,0,1081,0.319043
51_52,,,4,0,4,4,0,4,0,0,0,0,0.000413,0,197,0.105765
51_53,,,3,0,3,3,0,3,0,0,0,0,0.000346,0,196,0.064021
74_52,,,1,1,2,1,1,2,20,0.093328,0.104189,0,0.00012,0,1441,0.005871
2_119,,,0,4,4,0,4,4,5,0.402985,0.47963,0,0.000113,0,1445,0
50_45,,,1,8,9,1,8,9,4,0.530612,0.625,0.000001,0.000137,0,1444,0.005871
88_21,,,6,0,6,6,0,6,0,0,0,0,0.000379,0,612,0.204225
88_22,,,6,0,6,6,0,6,0,0,0,0,0.000379,0,611,0.204225
2_120,,,0,1,1,0,1,1,19,0.099373,0.109346,0,0.000113,0,1464,0
109_6,,,3,4,7,3,4,7,18,0.110276,0.125148,0.000548,0.000271,0,1463,0.06091
2_121,,,4,11,15,4,11,15,17,0.121134,0.145473,0.002212,0.000202,0,1081,0.256579
5_66,,,2,5,7,2,5,7,19,0.102832,0.120006,0.000996,0.000147,0,1081,0.088764
11_17,,,14,10,24,14,10,24,17,0.113327,0.131504,0.008421,0.001494,0,1081,0.66166
17_107,,,7,0,7,7,0,7,0,0,0,0,0.000344,0,214,0.39261
17_108,,,7,0,7,7,0,7,0,0,0,0,0.000344,0,213,0.39261
91_2,,,1,0,1,1,0,1,0,0,0,0,0.000128,0,681,0.082893
2_124,,,4,20,24,4,20,24,16,0.130575,0.16251,0.005913,0.000272,0,1081,0.173111
2_125,,,6,12,18,6,12,18,21,0.101761,0.12183,0.006931,0.000639,0,1081,0.374105
2_127,,,1,3,4,1,3,4,22,0.091286,0.102959,0.000107,0.000124,0,1081,0.061002
2_128,,,2,7,9,2,7,9,16,0.128387,0.155876,0.013878,0.000346,0,1081,0.172183
2_129,,,4,1,5,4,1,5,25,0.076068,0.085128,0.000589,0.000216,0,1081,0.168063
2_131,,,3,0,3,3,0,3,0,0,0,0,0.000148,0,960,0.096161
3_67,,,3,1,4,3,1,4,1,1,1,0.000044,0.000238,0,959,0.109035
3_68,,,3,0,3,3,0,3,0,0,0,0,0.000153,0,958,0.109035
6_161,,,6,6,12,6,6,12,18,0.120438,0.137881,0.006031,0.000756,0,1081,0.310104
9_112,,,2,1,3,2,1,3,23,0.084578,0.093494,0.000013,0.000395,0,1081,0.14907
16_120,,,7,0,7,7,0,7,0,0,0,0,0.000305,0,384,0.322307
16_122,,,7,0,7,7,0,7,0,0,0,0,0.000314,0,200,0.322307
16_123,,,6,1,7,6,1,7,19,0.107498,0.118491,0.000329,0.000399,0,1081,0.29661
29_27,,,6,8,14,6,8,14,18,0.105413,0.12149,0.003225,0.00021,0,1081,0.214241
30_17,,,3,0,3,3,0,3,0,0,0,0,0.000286,0,201,0.182998
33_35,,,2,11,13,2,11,13,21,0.095215,0.114237,0.00229,0.000189,0,1081,0.086957
37_113,,,1,1,2,1,1,2,2,0.666667,0.75,0.000157,0.000124,0,957,0.061002
53_37,,,6,3,9,6,3,9,17,0.115517,0.134089,0.003222,0.000342,0,1081,0.28364
66_12,,,5,1,6,5,1,6,23,0.084615,0.093729,0.000959,0.000413,0,1081,0.131701
3_96,,,4,0,4,4,0,4,0,0,0,0,0.000341,0,948,0.194825
3_97,,,6,7,13,6,7,13,20,0.110525,0.13129,0.020774,0.000628,0,1081,0.38851
5_97,,,1,0,1,1,0,1,0,0,0,0,0.000158,0,954,0.114334
9_84,,,1,1,2,1,1,2,2,0.666667,0.75,0.000157,0.000158,0,953,0.114334
9_109,,,2,0,2,2,0,2,0,0,0,0,0.000254,0,950,0.120205
14_37,,,4,1,5,4,1,5,1,1,1,0.000059,0.000437,0,781,0.171442
14_40,,,1,0,1,1,0,1,0,0,0,0,0.000158,0,949,0.114334
22_25,,,3,6,9,3,6,9,23,0.078432,0.089581,0.002612,0.000267,0,1081,0.259689
22_26,,,3,3,6,3,3,6,21,0.100323,0.115987,0.000162,0.000197,0,1081,0.144478
24_36,,,1,3,4,1,3,4,3,0.545455,0.694444,0.000411,0.000158,0,209,0.114334
53_4,,,1,0,1,1,0,1,0,0,0,0,0.000158,0,203,0.114334
66_5,,,5,3,8,5,3,8,22,0.092387,0.105435,0.00126,0.000957,0,1081,0.274787
2_126,,,1,14,15,1,14,15,21,0.10224,0.12268,0.000576,0.000144,0,1081,0.025328
10_69,,,7,0,7,7,0,7,0,0,0,0,0.00069,0,114,0.190446
10_70,,,8,0,8,8,0,8,0,0,0,0,0.000785,0,113,0.211549
11_102,,,7,0,7,7,0,7,0,0,0,0,0.000537,0,223,0.244895
14_39,,,2,0,2,2,0,2,0,0,0,0,0.000153,0,962,0.040939
17_20,,,4,0,4,4,0,4,0,0,0,0,0.000186,0,967,0.052972
22_48,,,5,0,5,5,0,5,0,0,0,0,0.000432,0,222,0.174925
29_67,,,4,5,9,4,5,9,20,0.093239,0.10639,0.001125,0.000404,0,1081,0.190375
31_23,,,2,0,2,2,0,2,0,0,0,0,0.000145,0,966,0.021482
31_24,,,12,2,14,12,2,14,1,1,1,0.000001,0.000828,0,115,0.19535
43_33,,,1,0,1,1,0,1,0,0,0,0,0.000121,0,965,0.015611
